route_id,sequence_number,token,token_type,airway,region_code,aip_cycle
CN-2605-AGAVO-RULAD,7,DOVIV,fix,,CN,2605
CN-2605-AGAVO-RULAD,8,W55,airway,W55,CN,2605
CN-2605-AGAVO-RULAD,9,PAMRU,fix,,CN,2605
CN-2605-AGAVO-RULAD,10,W34,airway,W34,CN,2605
CN-2605-AGAVO-RULAD,11,VYK,fix,,CN,2605
CN-2605-AGAVO-RULAD,12,B215,airway,B215,CN,2605
CN-2605-AGAVO-RULAD,13,YHD,fix,,CN,2605
CN-2605-AGAVO-RULAD,14,W199,airway,W199,CN,2605
CN-2605-AGAVO-RULAD,15,ALGOT,fix,,CN,2605
CN-2605-AGAVO-RULAD,16,W195,airway,W195,CN,2605
CN-2605-AGAVO-RULAD,17,ESPED,fix,,CN,2605
CN-2605-AGAVO-RULAD,18,W66,airway,W66,CN,2605
CN-2605-AGAVO-RULAD,19,NUKTI,fix,,CN,2605
CN-2605-AGAVO-RULAD,20,B215,airway,B215,CN,2605
CN-2605-AGAVO-RULAD,21,KABDO,fix,,CN,2605
CN-2605-AGAVO-RULAD,22,W119,airway,W119,CN,2605
CN-2605-AGAVO-RULAD,23,GOBOK,fix,,CN,2605
CN-2605-AGAVO-RULAD,24,A343,airway,A343,CN,2605
CN-2605-AGAVO-RULAD,25,RULAD,fix,,CN,2605
CN-2605-AGAVO-SARIN,1,AGAVO,fix,,CN,2605
CN-2605-AGAVO-SARIN,2,A591,airway,A591,CN,2605
CN-2605-AGAVO-SARIN,3,IKEKA,fix,,CN,2605
CN-2605-AGAVO-SARIN,4,W4,airway,W4,CN,2605
CN-2605-AGAVO-SARIN,5,HCH,fix,,CN,2605
CN-2605-AGAVO-SARIN,6,W200,airway,W200,CN,2605
CN-2605-AGAVO-SARIN,7,DOVIV,fix,,CN,2605
CN-2605-AGAVO-SARIN,8,W55,airway,W55,CN,2605
CN-2605-AGAVO-SARIN,9,PAMRU,fix,,CN,2605
CN-2605-AGAVO-SARIN,10,W34,airway,W34,CN,2605
CN-2605-AGAVO-SARIN,11,VYK,fix,,CN,2605
CN-2605-AGAVO-SARIN,12,B215,airway,B215,CN,2605
CN-2605-AGAVO-SARIN,13,YHD,fix,,CN,2605
CN-2605-AGAVO-SARIN,14,W199,airway,W199,CN,2605
CN-2605-AGAVO-SARIN,15,ALGOT,fix,,CN,2605
CN-2605-AGAVO-SARIN,16,W195,airway,W195,CN,2605
CN-2605-AGAVO-SARIN,17,ESPED,fix,,CN,2605
CN-2605-AGAVO-SARIN,18,W66,airway,W66,CN,2605
CN-2605-AGAVO-SARIN,19,NUKTI,fix,,CN,2605
CN-2605-AGAVO-SARIN,20,B215,airway,B215,CN,2605
CN-2605-AGAVO-SARIN,21,FKG,fix,,CN,2605
CN-2605-AGAVO-SARIN,22,A368,airway,A368,CN,2605
CN-2605-AGAVO-SARIN,23,SARIN,fix,,CN,2605
CN-2605-AGAVO-SIMLI,1,AGAVO,fix,,CN,2605
CN-2605-AGAVO-SIMLI,2,G597,airway,G597,CN,2605
CN-2605-AGAVO-SIMLI,3,DONVO,fix,,CN,2605
CN-2605-AGAVO-SIMLI,4,A326,airway,A326,CN,2605
CN-2605-AGAVO-SIMLI,5,SANKO,fix,,CN,2605
CN-2605-AGAVO-SIMLI,6,W107,airway,W107,CN,2605
CN-2605-AGAVO-SIMLI,7,CHI,fix,,CN,2605
CN-2605-AGAVO-SIMLI,8,A588,airway,A588,CN,2605
CN-2605-AGAVO-SIMLI,9,SIMLI,fix,,CN,2605
CN-2605-AGAVO-TAMOT,1,AGAVO,fix,,CN,2605
CN-2605-AGAVO-TAMOT,2,A591,airway,A591,CN,2605
CN-2605-AGAVO-TAMOT,3,IKEKA,fix,,CN,2605
CN-2605-AGAVO-TAMOT,4,A326,airway,A326,CN,2605
CN-2605-AGAVO-TAMOT,5,AKARA,fix,,CN,2605
CN-2605-AGAVO-TAMOT,6,A593,airway,A593,CN,2605
CN-2605-AGAVO-TAMOT,7,PUD,fix,,CN,2605
CN-2605-AGAVO-TAMOT,8,A599,airway,A599,CN,2605
CN-2605-AGAVO-TAMOT,9,NXD,fix,,CN,2605
CN-2605-AGAVO-TAMOT,10,W131,airway,W131,CN,2605
CN-2605-AGAVO-TAMOT,11,AKDIM,fix,,CN,2605
CN-2605-AGAVO-TAMOT,12,A470,airway,A470,CN,2605
CN-2605-AGAVO-TAMOT,13,DUBGO,fix,,CN,2605
CN-2605-AGAVO-TAMOT,14,W134,airway,W134,CN,2605
CN-2605-AGAVO-TAMOT,15,ELNEX,fix,,CN,2605
CN-2605-AGAVO-TAMOT,16,A599,airway,A599,CN,2605
CN-2605-AGAVO-TAMOT,17,PLT,fix,,CN,2605
CN-2605-AGAVO-TAMOT,18,W19,airway,W19,CN,2605
CN-2605-AGAVO-TAMOT,19,NOMAR,fix,,CN,2605
CN-2605-AGAVO-TAMOT,20,W18,airway,W18,CN,2605
CN-2605-AGAVO-TAMOT,21,TAMOT,fix,,CN,2605
CN-2605-AGAVO-TEBAK,1,AGAVO,fix,,CN,2605
CN-2605-AGAVO-TEBAK,2,A591,airway,A591,CN,2605
CN-2605-AGAVO-TEBAK,3,IKEKA,fix,,CN,2605
CN-2605-AGAVO-TEBAK,4,A326,airway,A326,CN,2605
CN-2605-AGAVO-TEBAK,5,AKARA,fix,,CN,2605
CN-2605-AGAVO-TEBAK,6,A593,airway,A593,CN,2605
CN-2605-AGAVO-TEBAK,7,PK,fix,,CN,2605
CN-2605-AGAVO-TEBAK,8,R343,airway,R343,CN,2605
CN-2605-AGAVO-TEBAK,9,MADUK,fix,,CN,2605
CN-2605-AGAVO-TEBAK,10,W51,airway,W51,CN,2605
CN-2605-AGAVO-TEBAK,11,LEGIV,fix,,CN,2605
CN-2605-AGAVO-TEBAK,12,W164,airway,W164,CN,2605
CN-2605-AGAVO-TEBAK,13,ADGOL,fix,,CN,2605
CN-2605-AGAVO-TEBAK,14,W50,airway,W50,CN,2605
CN-2605-AGAVO-TEBAK,15,XSH,fix,,CN,2605
CN-2605-AGAVO-TEBAK,16,W80,airway,W80,CN,2605
CN-2605-AGAVO-TEBAK,17,UDUMI,fix,,CN,2605
CN-2605-AGAVO-TEBAK,18,W37,airway,W37,CN,2605
CN-2605-AGAVO-TEBAK,19,OLMIB,fix,,CN,2605
CN-2605-AGAVO-TEBAK,20,W83,airway,W83,CN,2605
CN-2605-AGAVO-TEBAK,21,GOSMA,fix,,CN,2605
CN-2605-AGAVO-TEBAK,22,R343,airway,R343,CN,2605
CN-2605-AGAVO-TEBAK,23,WUY,fix,,CN,2605
CN-2605-AGAVO-TEBAK,24,R474,airway,R474,CN,2605
CN-2605-AGAVO-TEBAK,25,TEBAK,fix,,CN,2605
CN-2605-AGAVO-TELOK,1,AGAVO,fix,,CN,2605
CN-2605-AGAVO-TELOK,2,G597,airway,G597,CN,2605
CN-2605-AGAVO-TELOK,3,DONVO,fix,,CN,2605
CN-2605-AGAVO-TELOK,4,A326,airway,A326,CN,2605
CN-2605-AGAVO-TELOK,5,SANKO,fix,,CN,2605
CN-2605-AGAVO-TELOK,6,W107,airway,W107,CN,2605
CN-2605-AGAVO-TELOK,7,CHI,fix,,CN,2605
CN-2605-AGAVO-TELOK,8,A588,airway,A588,CN,2605
CN-2605-AGAVO-TELOK,9,BIDIB,fix,,CN,2605
CN-2605-AGAVO-TELOK,10,A345,airway,A345,CN,2605
CN-2605-AGAVO-TELOK,11,TELOK,fix,,CN,2605
CN-2605-AGAVO-VHHH,1,AGAVO,fix,,CN,2605
CN-2605-AGAVO-VHHH,2,A591,airway,A591,CN,2605
CN-2605-AGAVO-VHHH,3,IKEKA,fix,,CN,2605
CN-2605-AGAVO-VHHH,4,A326,airway,A326,CN,2605
CN-2605-AGAVO-VHHH,5,AKARA,fix,,CN,2605
CN-2605-AGAVO-VHHH,6,A593,airway,A593,CN,2605
CN-2605-AGAVO-VHHH,7,PUD,fix,,CN,2605
CN-2605-AGAVO-VHHH,8,A599,airway,A599,CN,2605
CN-2605-AGAVO-VHHH,9,NXD,fix,,CN,2605
CN-2605-AGAVO-VHHH,10,W131,airway,W131,CN,2605
CN-2605-AGAVO-VHHH,11,AKDIM,fix,,CN,2605
CN-2605-AGAVO-VHHH,12,A470,airway,A470,CN,2605
CN-2605-AGAVO-VHHH,13,DUBGO,fix,,CN,2605
CN-2605-AGAVO-VHHH,14,W134,airway,W134,CN,2605
CN-2605-AGAVO-VHHH,15,ELNEX,fix,,CN,2605
CN-2605-AGAVO-VHHH,16,A599,airway,A599,CN,2605
CN-2605-AGAVO-VHHH,17,PLT,fix,,CN,2605
CN-2605-AGAVO-VHHH,18,W19,airway,W19,CN,2605
CN-2605-AGAVO-VHHH,19,NOMAR,fix,,CN,2605
CN-2605-AGAVO-VHHH,20,W18,airway,W18,CN,2605
CN-2605-AGAVO-VHHH,21,NLG,fix,,CN,2605
CN-2605-AGAVO-VHHH,22,W23,airway,W23,CN,2605
CN-2605-AGAVO-VHHH,23,ZUH,fix,,CN,2605
CN-2605-AGAVO-VHHH,24,R473,airway,R473,CN,2605
CN-2605-AGAVO-VHHH,25,SIERA,fix,,CN,2605
CN-2605-AGAVO-W104-SARIN,1,AGAVO,fix,,CN,2605
CN-2605-AGAVO-W104-SARIN,2,A591,airway,A591,CN,2605
CN-2605-AGAVO-W104-SARIN,3,IKEKA,fix,,CN,2605
CN-2605-AGAVO-W104-SARIN,4,W4,airway,W4,CN,2605
CN-2605-AGAVO-W104-SARIN,5,HCH,fix,,CN,2605
CN-2605-AGAVO-W104-SARIN,6,W200,airway,W200,CN,2605
CN-2605-AGAVO-W104-SARIN,7,DOVIV,fix,,CN,2605
CN-2605-AGAVO-W104-SARIN,8,W55,airway,W55,CN,2605
CN-2605-AGAVO-W104-SARIN,9,PAMRU,fix,,CN,2605
CN-2605-AGAVO-W104-SARIN,10,W34,airway,W34,CN,2605
CN-2605-AGAVO-W104-SARIN,11,VYK,fix,,CN,2605
CN-2605-AGAVO-W104-SARIN,12,B215,airway,B215,CN,2605
CN-2605-AGAVO-W104-SARIN,13,AGVUR,fix,,CN,2605
CN-2605-AGAVO-W104-SARIN,14,B215,airway,B215,CN,2605
CN-2605-AGAVO-W104-SARIN,15,APOGO,fix,,CN,2605
CN-2605-AGAVO-W104-SARIN,16,W218,airway,W218,CN,2605
CN-2605-AGAVO-W104-SARIN,17,YLX,fix,,CN,2605
CN-2605-AGAVO-W104-SARIN,18,W193,airway,W193,CN,2605
CN-2605-AGAVO-W104-SARIN,19,ALGIB,fix,,CN,2605
CN-2605-AGAVO-W104-SARIN,20,W47,airway,W47,CN,2605
CN-2605-AGAVO-W104-SARIN,21,IDSOT,fix,,CN,2605
CN-2605-AGAVO-W104-SARIN,22,W48,airway,W48,CN,2605
CN-2605-AGAVO-W104-SARIN,23,DKO,fix,,CN,2605
CN-2605-AGAVO-W104-SARIN,24,W66,airway,W66,CN,2605
CN-2605-AGAVO-W104-SARIN,25,NUKTI,fix,,CN,2605
CN-2605-AGAVO-W104-SARIN,26,B215,airway,B215,CN,2605
CN-2605-AGAVO-W104-SARIN,27,FKG,fix,,CN,2605
CN-2605-AGAVO-W104-SARIN,28,A368,airway,A368,CN,2605
CN-2605-AGAVO-W104-SARIN,29,SARIN,fix,,CN,2605
CN-2605-AGAVO-W112-PURPA,1,AGAVO,fix,,CN,2605
CN-2605-AGAVO-W112-PURPA,2,A591,airway,A591,CN,2605
CN-2605-AGAVO-W112-PURPA,3,IKEKA,fix,,CN,2605
CN-2605-AGAVO-W112-PURPA,4,W4,airway,W4,CN,2605
CN-2605-AGAVO-W112-PURPA,5,HCH,fix,,CN,2605
CN-2605-AGAVO-W112-PURPA,6,W200,airway,W200,CN,2605
CN-2605-AGAVO-W112-PURPA,7,DOVIV,fix,,CN,2605
CN-2605-AGAVO-W112-PURPA,8,W55,airway,W55,CN,2605
CN-2605-AGAVO-W112-PURPA,9,PAMRU,fix,,CN,2605
CN-2605-AGAVO-W112-PURPA,10,W34,airway,W34,CN,2605
CN-2605-AGAVO-W112-PURPA,11,VYK,fix,,CN,2605
CN-2605-AGAVO-W112-PURPA,12,B215,airway,B215,CN,2605
CN-2605-AGAVO-W112-PURPA,13,YHD,fix,,CN,2605
CN-2605-AGAVO-W112-PURPA,14,W199,airway,W199,CN,2605
CN-2605-AGAVO-W112-PURPA,15,ALGOT,fix,,CN,2605
CN-2605-AGAVO-W112-PURPA,16,W195,airway,W195,CN,2605
CN-2605-AGAVO-W112-PURPA,17,ESPED,fix,,CN,2605
CN-2605-AGAVO-W112-PURPA,18,W66,airway,W66,CN,2605
CN-2605-AGAVO-W112-PURPA,19,NUKTI,fix,,CN,2605
CN-2605-AGAVO-W112-PURPA,20,B215,airway,B215,CN,2605
CN-2605-AGAVO-W112-PURPA,21,IBANO,fix,,CN,2605
CN-2605-AGAVO-W112-PURPA,22,W187,airway,W187,CN,2605
CN-2605-AGAVO-W112-PURPA,23,TUSLI,fix,,CN,2605
CN-2605-AGAVO-W112-PURPA,24,W112,airway,W112,CN,2605
CN-2605-AGAVO-W112-PURPA,25,PURPA,fix,,CN,2605
CN-2605-AGAVO-ZBAA-01,1,AGAVO,fix,,CN,2605
CN-2605-AGAVO-ZBAA-01,2,A591,airway,A591,CN,2605
CN-2605-AGAVO-ZBAA-01,3,IKEKA,fix,,CN,2605
CN-2605-AGAVO-ZBAA-01,4,W4,airway,W4,CN,2605
CN-2605-AGAVO-ZBAA-01,5,HCH,fix,,CN,2605
CN-2605-AGAVO-ZBAA-01,6,W200,airway,W200,CN,2605
CN-2605-AGAVO-ZBAA-01,7,DOVIV,fix,,CN,2605
CN-2605-AGAVO-ZBAA-01,8,W55,airway,W55,CN,2605
CN-2605-AGAVO-ZBAA-01,9,DUMAP,fix,,CN,2605
CN-2605-AGAVO-ZBAD-01,1,AGAVO,fix,,CN,2605
CN-2605-AGAVO-ZBAD-01,2,A591,airway,A591,CN,2605
CN-2605-AGAVO-ZBAD-01,3,IKEKA,fix,,CN,2605
CN-2605-AGAVO-ZBAD-01,4,W4,airway,W4,CN,2605
CN-2605-AGAVO-ZBAD-01,5,HCH,fix,,CN,2605
CN-2605-AGAVO-ZBAD-01,6,W200,airway,W200,CN,2605
CN-2605-AGAVO-ZBAD-01,7,DOVIV,fix,,CN,2605
CN-2605-AGAVO-ZBAD-01,8,W55,airway,W55,CN,2605
CN-2605-AGAVO-ZBAD-01,9,DUMAP,fix,,CN,2605
CN-2605-AGAVO-ZBDS-01,1,AGAVO,fix,,CN,2605
CN-2605-AGAVO-ZBDS-01,2,A591,airway,A591,CN,2605
CN-2605-AGAVO-ZBDS-01,3,IKEKA,fix,,CN,2605
CN-2605-AGAVO-ZBDS-01,4,W4,airway,W4,CN,2605
CN-2605-AGAVO-ZBDS-01,5,HCH,fix,,CN,2605
CN-2605-AGAVO-ZBDS-01,6,W200,airway,W200,CN,2605
CN-2605-AGAVO-ZBDS-01,7,DOVIV,fix,,CN,2605
CN-2605-AGAVO-ZBDS-01,8,W55,airway,W55,CN,2605
CN-2605-AGAVO-ZBDS-01,9,PAMRU,fix,,CN,2605
CN-2605-AGAVO-ZBDS-01,10,W34,airway,W34,CN,2605
CN-2605-AGAVO-ZBDS-01,11,VYK,fix,,CN,2605
CN-2605-AGAVO-ZBDS-01,12,B215,airway,B215,CN,2605
CN-2605-AGAVO-ZBDS-01,13,APOGO,fix,,CN,2605
CN-2605-AGAVO-ZBDS-01,14,W218,airway,W218,CN,2605
CN-2605-AGAVO-ZBDS-01,15,YLX,fix,,CN,2605
CN-2605-AGAVO-ZBHH-01,1,AGAVO,fix,,CN,2605
CN-2605-AGAVO-ZBHH-01,2,A591,airway,A591,CN,2605
CN-2605-AGAVO-ZBHH-01,3,IKEKA,fix,,CN,2605
CN-2605-AGAVO-ZBHH-01,4,W4,airway,W4,CN,2605
CN-2605-AGAVO-ZBHH-01,5,HCH,fix,,CN,2605
CN-2605-AGAVO-ZBHH-01,6,W200,airway,W200,CN,2605
CN-2605-AGAVO-ZBHH-01,7,DOVIV,fix,,CN,2605
CN-2605-AGAVO-ZBHH-01,8,W55,airway,W55,CN,2605
CN-2605-AGAVO-ZBHH-01,9,PAMRU,fix,,CN,2605
CN-2605-AGAVO-ZBHH-01,10,W34,airway,W34,CN,2605
CN-2605-AGAVO-ZBHH-01,11,VYK,fix,,CN,2605
CN-2605-AGAVO-ZBHH-01,12,B215,airway,B215,CN,2605
CN-2605-AGAVO-ZBHH-01,13,AGVUR,fix,,CN,2605
CN-2605-AGAVO-ZBHH-01,14,B208,airway,B208,CN,2605
CN-2605-AGAVO-ZBHH-01,15,TODAM,fix,,CN,2605
CN-2605-AGAVO-ZBOW-01,1,AGAVO,fix,,CN,2605
CN-2605-AGAVO-ZBOW-01,2,A591,airway,A591,CN,2605
CN-2605-AGAVO-ZBOW-01,3,IKEKA,fix,,CN,2605
CN-2605-AGAVO-ZBOW-01,4,W4,airway,W4,CN,2605
CN-2605-AGAVO-ZBOW-01,5,HCH,fix,,CN,2605
CN-2605-AGAVO-ZBOW-01,6,W200,airway,W200,CN,2605
CN-2605-AGAVO-ZBOW-01,7,DOVIV,fix,,CN,2605
CN-2605-AGAVO-ZBOW-01,8,W55,airway,W55,CN,2605
CN-2605-AGAVO-ZBOW-01,9,PAMRU,fix,,CN,2605
CN-2605-AGAVO-ZBOW-01,10,W34,airway,W34,CN,2605
CN-2605-AGAVO-ZBOW-01,11,VYK,fix,,CN,2605
CN-2605-AGAVO-ZBOW-01,12,B215,airway,B215,CN,2605
CN-2605-AGAVO-ZBOW-01,13,APOGO,fix,,CN,2605
CN-2605-AGAVO-ZBOW-01,14,W218,airway,W218,CN,2605
CN-2605-AGAVO-ZBOW-01,15,YLX,fix,,CN,2605
CN-2605-AGAVO-ZBOW-01,16,W193,airway,W193,CN,2605
CN-2605-AGAVO-ZBOW-01,17,ALGOV,fix,,CN,2605
CN-2605-AGAVO-ZBSJ-01,1,AGAVO,fix,,CN,2605
CN-2605-AGAVO-ZBSJ-01,2,A591,airway,A591,CN,2605
CN-2605-AGAVO-ZBSJ-01,3,IKEKA,fix,,CN,2605
CN-2605-AGAVO-ZBSJ-01,4,W4,airway,W4,CN,2605
CN-2605-AGAVO-ZBSJ-01,5,HCH,fix,,CN,2605
CN-2605-AGAVO-ZBSJ-01,6,W200,airway,W200,CN,2605
CN-2605-AGAVO-ZBSJ-01,7,DOVIV,fix,,CN,2605
CN-2605-AGAVO-ZBSJ-01,8,W55,airway,W55,CN,2605
CN-2605-AGAVO-ZBSJ-01,9,PAMRU,fix,,CN,2605
CN-2605-AGAVO-ZBSJ-01,10,W34,airway,W34,CN,2605
CN-2605-AGAVO-ZBSJ-01,11,VYK,fix,,CN,2605
CN-2605-AGAVO-ZBSJ-01,12,B215,airway,B215,CN,2605
CN-2605-AGAVO-ZBSJ-01,13,IDGIS,fix,,CN,2605
CN-2605-AGAVO-ZBTJ-01,1,AGAVO,fix,,CN,2605
CN-2605-AGAVO-ZBTJ-01,2,A591,airway,A591,CN,2605
CN-2605-AGAVO-ZBTJ-01,3,IKEKA,fix,,CN,2605
CN-2605-AGAVO-ZBTJ-01,4,W4,airway,W4,CN,2605
CN-2605-AGAVO-ZBTJ-01,5,HCH,fix,,CN,2605
CN-2605-AGAVO-ZBTJ-01,6,W200,airway,W200,CN,2605
CN-2605-AGAVO-ZBTJ-01,7,DOVIV,fix,,CN,2605
CN-2605-AGAVO-ZBTJ-01,8,W55,airway,W55,CN,2605
CN-2605-AGAVO-ZBTJ-01,9,DUMAP,fix,,CN,2605
CN-2605-AGAVO-ZBYN-01,1,AGAVO,fix,,CN,2605
CN-2605-AGAVO-ZBYN-01,2,A591,airway,A591,CN,2605
CN-2605-AGAVO-ZBYN-01,3,IKEKA,fix,,CN,2605
CN-2605-AGAVO-ZBYN-01,4,W4,airway,W4,CN,2605
CN-2605-AGAVO-ZBYN-01,5,HCH,fix,,CN,2605
CN-2605-AGAVO-ZBYN-01,6,W200,airway,W200,CN,2605
CN-2605-AGAVO-ZBYN-01,7,DOVIV,fix,,CN,2605
CN-2605-AGAVO-ZBYN-01,8,W55,airway,W55,CN,2605
CN-2605-AGAVO-ZBYN-01,9,PAMRU,fix,,CN,2605
CN-2605-AGAVO-ZBYN-01,10,W34,airway,W34,CN,2605
CN-2605-AGAVO-ZBYN-01,11,VYK,fix,,CN,2605
CN-2605-AGAVO-ZBYN-01,12,B215,airway,B215,CN,2605
CN-2605-AGAVO-ZBYN-01,13,TOKUD,fix,,CN,2605
CN-2605-AGAVO-ZGHA-01,1,AGAVO,fix,,CN,2605
CN-2605-AGAVO-ZGHA-01,2,A591,airway,A591,CN,2605
CN-2605-AGAVO-ZGHA-01,3,IKEKA,fix,,CN,2605
CN-2605-AGAVO-ZGHA-01,4,W4,airway,W4,CN,2605
CN-2605-AGAVO-ZGHA-01,5,IPNIT,fix,,CN,2605
CN-2605-AGAVO-ZGHA-01,6,W37,airway,W37,CN,2605
CN-2605-AGAVO-ZGHA-01,7,GUSIV,fix,,CN,2605
CN-2605-AGAVO-ZHCC-01,1,AGAVO,fix,,CN,2605
CN-2605-AGAVO-ZHCC-01,2,A591,airway,A591,CN,2605
CN-2605-AGAVO-ZHCC-01,3,IKEKA,fix,,CN,2605
CN-2605-AGAVO-ZHCC-01,4,W4,airway,W4,CN,2605
CN-2605-AGAVO-ZHCC-01,5,TAMIX,fix,,CN,2605
CN-2605-AGAVO-ZHCC-01,6,B208,airway,B208,CN,2605
CN-2605-AGAVO-ZHCC-01,7,NOPIN,fix,,CN,2605
CN-2605-AGAVO-ZHEC-01,1,AGAVO,fix,,CN,2605
CN-2605-AGAVO-ZHEC-01,2,A591,airway,A591,CN,2605
CN-2605-AGAVO-ZHEC-01,3,IKEKA,fix,,CN,2605
CN-2605-AGAVO-ZHEC-01,4,W4,airway,W4,CN,2605
CN-2605-AGAVO-ZHEC-01,5,IPNIT,fix,,CN,2605
CN-2605-AGAVO-ZHEC-01,6,W37,airway,W37,CN,2605
CN-2605-AGAVO-ZHEC-01,7,ENLAB,fix,,CN,2605
CN-2605-AGAVO-ZHHH-01,1,AGAVO,fix,,CN,2605
CN-2605-AGAVO-ZHHH-01,2,A591,airway,A591,CN,2605
CN-2605-AGAVO-ZHHH-01,3,IKEKA,fix,,CN,2605
CN-2605-AGAVO-ZHHH-01,4,W4,airway,W4,CN,2605
CN-2605-AGAVO-ZHHH-01,5,IPNIT,fix,,CN,2605
CN-2605-AGAVO-ZHHH-01,6,W37,airway,W37,CN,2605
CN-2605-AGAVO-ZHHH-01,7,PONUD,fix,,CN,2605
CN-2605-AGAVO-ZLIC-01,1,AGAVO,fix,,CN,2605
CN-2605-AGAVO-ZLIC-01,2,A591,airway,A591,CN,2605
CN-2605-AGAVO-ZLIC-01,3,IKEKA,fix,,CN,2605
CN-2605-AGAVO-ZLIC-01,4,W4,airway,W4,CN,2605
CN-2605-AGAVO-ZLIC-01,5,HCH,fix,,CN,2605
CN-2605-AGAVO-ZLIC-01,6,W200,airway,W200,CN,2605
CN-2605-AGAVO-ZLIC-01,7,DOVIV,fix,,CN,2605
CN-2605-AGAVO-ZLIC-01,8,W55,airway,W55,CN,2605
CN-2605-AGAVO-ZLIC-01,9,PAMRU,fix,,CN,2605
CN-2605-AGAVO-ZLIC-01,10,W34,airway,W34,CN,2605
CN-2605-AGAVO-ZLIC-01,11,VYK,fix,,CN,2605
CN-2605-AGAVO-ZLIC-01,12,B215,airway,B215,CN,2605
CN-2605-AGAVO-ZLIC-01,13,APOGO,fix,,CN,2605
CN-2605-AGAVO-ZLIC-01,14,W218,airway,W218,CN,2605
CN-2605-AGAVO-ZLIC-01,15,TUTGO,fix,,CN,2605
CN-2605-AGAVO-ZLIC-01,16,W220,airway,W220,CN,2605
CN-2605-AGAVO-ZLIC-01,17,NIRUV,fix,,CN,2605
CN-2605-AGAVO-ZLIC-01,18,B215,airway,B215,CN,2605
CN-2605-AGAVO-ZLIC-01,19,YHD,fix,,CN,2605
CN-2605-AGAVO-ZLXY-01,1,AGAVO,fix,,CN,2605
CN-2605-AGAVO-ZLXY-01,2,A591,airway,A591,CN,2605
CN-2605-AGAVO-ZLXY-01,3,IKEKA,fix,,CN,2605
CN-2605-AGAVO-ZLXY-01,4,W4,airway,W4,CN,2605
CN-2605-AGAVO-ZLXY-01,5,HCH,fix,,CN,2605
CN-2605-AGAVO-ZLXY-01,6,W200,airway,W200,CN,2605
CN-2605-AGAVO-ZLXY-01,7,DOVIV,fix,,CN,2605
CN-2605-AGAVO-ZLXY-01,8,W55,airway,W55,CN,2605
CN-2605-AGAVO-ZLXY-01,9,PAMRU,fix,,CN,2605
CN-2605-AGAVO-ZLXY-01,10,W34,airway,W34,CN,2605
CN-2605-AGAVO-ZLXY-01,11,VYK,fix,,CN,2605
CN-2605-AGAVO-ZLXY-01,12,B215,airway,B215,CN,2605
CN-2605-AGAVO-ZLXY-01,13,KAPDO,fix,,CN,2605
CN-2605-AGAVO-ZLXY-01,14,W276,airway,W276,CN,2605
CN-2605-AGAVO-ZLXY-01,15,LOVRA,fix,,CN,2605
CN-2605-AGAVO-ZPPP-01,1,AGAVO,fix,,CN,2605
CN-2605-AGAVO-ZPPP-01,2,A591,airway,A591,CN,2605
CN-2605-AGAVO-ZPPP-01,3,IKEKA,fix,,CN,2605
CN-2605-AGAVO-ZPPP-01,4,W4,airway,W4,CN,2605
CN-2605-AGAVO-ZPPP-01,5,IPNIT,fix,,CN,2605
CN-2605-AGAVO-ZPPP-01,6,W37,airway,W37,CN,2605
CN-2605-AGAVO-ZPPP-01,7,DUBAS,fix,,CN,2605
CN-2605-AGAVO-ZPPP-01,8,R343,airway,R343,CN,2605
CN-2605-AGAVO-ZPPP-01,9,WHA,fix,,CN,2605
CN-2605-AGAVO-ZPPP-01,10,A581,airway,A581,CN,2605
CN-2605-AGAVO-ZPPP-01,11,QNX,fix,,CN,2605
CN-2605-AGAVO-ZPPP-01,12,W136,airway,W136,CN,2605
CN-2605-AGAVO-ZPPP-01,13,XISLI,fix,,CN,2605
CN-2605-AGAVO-ZSJN-01,1,AGAVO,fix,,CN,2605
CN-2605-AGAVO-ZSJN-01,2,A591,airway,A591,CN,2605
CN-2605-AGAVO-ZSJN-01,3,IKEKA,fix,,CN,2605
CN-2605-AGAVO-ZSJN-01,4,W4,airway,W4,CN,2605
CN-2605-AGAVO-ZSJN-01,5,BASOV,fix,,CN,2605
CN-2605-AGAVO-ZSNJ-01,1,AGAVO,fix,,CN,2605
CN-2605-AGAVO-ZSNJ-01,2,W209,airway,W209,CN,2605
CN-2605-AGAVO-ZSNJ-01,3,OMLIB,fix,,CN,2605
CN-2605-AGAVO-ZSNJ-01,4,A326,airway,A326,CN,2605
CN-2605-AGAVO-ZSNJ-01,5,IKADI,fix,,CN,2605
CN-2605-AGAVO-ZSNJ-01,6,W113,airway,W113,CN,2605
CN-2605-AGAVO-ZSNJ-01,7,YCH,fix,,CN,2605
CN-2605-AGAVO-ZSNJ-01,8,W177,airway,W177,CN,2605
CN-2605-AGAVO-ZSNJ-01,9,HUN,fix,,CN,2605
CN-2605-AGAVO-ZSNJ-01,10,W525,airway,W525,CN,2605
CN-2605-AGAVO-ZSNJ-01,11,LAGAL,fix,,CN,2605
CN-2605-AGAVO-ZSNJ-01,12,W178,airway,W178,CN,2605
CN-2605-AGAVO-ZSNJ-01,13,OF,fix,,CN,2605
CN-2605-AGAVO-ZSNJ-02,1,AGAVO,fix,,CN,2605
CN-2605-AGAVO-ZSNJ-02,2,W209,airway,W209,CN,2605
CN-2605-AGAVO-ZSNJ-02,3,OMLIB,fix,,CN,2605
